"","pmid","doi","url","year","title"
"1895","27841441","10.1002/14651858.CD011503.pub2","https://doi.org/10.1002/14651858.CD011503.pub2","2016","Valacyclovir versus acyclovir for the treatment of herpes zoster ophthalmicus in immunocompetent patients."
"1896","27841440","10.1002/14651858.CD011627.pub2","https://doi.org/10.1002/14651858.CD011627.pub2","2016","Interventions for preventing and treating incontinence-associated dermatitis in adults."
"1897","27841439","10.1002/14651858.CD010873.pub4","https://doi.org/10.1002/14651858.CD010873.pub4","2016","Transcutaneous electrical stimulation (TES) for treatment of constipation in children."
"1898","27841438","10.1002/14651858.CD011111.pub2","https://doi.org/10.1002/14651858.CD011111.pub2","2016","Wound drainage for lower limb arterial surgery."
"1899","27830895","10.1002/14651858.CD002783.pub4","https://doi.org/10.1002/14651858.CD002783.pub4","2016","Thrombolysis for acute deep vein thrombosis."
"1900","27830584","10.1002/14651858.CD011600.pub2","https://doi.org/10.1002/14651858.CD011600.pub2","2016","Inhaled corticosteroids with combination inhaled long-acting beta2-agonists and long-acting muscarinic antagonists for chronic obstructive pulmonary disease."
"1901","27827515","10.1002/14651858.CD001688.pub3","https://doi.org/10.1002/14651858.CD001688.pub3","2016","Interventions for promoting the initiation of breastfeeding."
"1902","27826955","10.1002/14651858.CD008824.pub2","https://doi.org/10.1002/14651858.CD008824.pub2","2016","Vitamin D supplementation for preventing infections in children under five years of age."
"1903","27825189","10.1002/14651858.CD011439.pub2","https://doi.org/10.1002/14651858.CD011439.pub2","2016","Exhaled nitric oxide levels to guide treatment for children with asthma."
"1904","27824221","10.1002/14651858.CD006417.pub3","https://doi.org/10.1002/14651858.CD006417.pub3","2016","School-based interventions for preventing HIV, sexually transmitted infections, and pregnancy in adolescents."
"1905","27822919","10.1002/14651858.CD011742.pub2","https://doi.org/10.1002/14651858.CD011742.pub2","2016","Cell-based therapies for amyotrophic lateral sclerosis/motor neuron disease."
"1906","27820955","10.1002/14651858.CD002204.pub4","https://doi.org/10.1002/14651858.CD002204.pub4","2016","Antifungal therapies for allergic bronchopulmonary aspergillosis in people with cystic fibrosis."
"1907","27820879","10.1002/14651858.CD012185.pub2","https://doi.org/10.1002/14651858.CD012185.pub2","2016","Heparin for the treatment of thrombosis in neonates."
"1908","27820878","10.1002/14651858.CD010293.pub2","https://doi.org/10.1002/14651858.CD010293.pub2","2016","Integrated versus non-integrated orbital implants for treating anophthalmic sockets."
"1909","27819748","10.1002/14651858.CD011426.pub2","https://doi.org/10.1002/14651858.CD011426.pub2","2016","Topical antibiotics for preventing surgical site infection in wounds healing by primary intention."
"1910","27819747","10.1002/14651858.CD003668.pub4","https://doi.org/10.1002/14651858.CD003668.pub4","2016","Infant position in neonates receiving mechanical ventilation."
"1911","27819746","10.1002/14651858.CD010224.pub2","https://doi.org/10.1002/14651858.CD010224.pub2","2016","Monotherapy treatment of epilepsy in pregnancy: congenital malformation outcomes in the child."
"1912","27819409","10.1002/14651858.CD010690.pub2","https://doi.org/10.1002/14651858.CD010690.pub2","2016","Interventions for chronic kidney disease-associated restless legs syndrome."
"1913","27814432","10.1002/14651858.CD011536.pub2","https://doi.org/10.1002/14651858.CD011536.pub2","2016","Pharmacomechanical thrombectomy for iliofemoral deep vein thrombosis."
"1914","27813057","10.1002/14651858.CD004786.pub5","https://doi.org/10.1002/14651858.CD004786.pub5","2016","Fluid therapy for acute bacterial meningitis."
"1915","27807847","10.1002/14651858.CD004832.pub4","https://doi.org/10.1002/14651858.CD004832.pub4","2016","Aspirin for in vitro fertilisation."
"1916","27806184","10.1002/14651858.CD008711.pub3","https://doi.org/10.1002/14651858.CD008711.pub3","2016","Antifibrinolytic therapy to reduce haemoptysis from any cause."
"1917","27805721","10.1002/14651858.CD011922.pub2","https://doi.org/10.1002/14651858.CD011922.pub2","2016","Treatment of epilepsy for people with Alzheimer's disease."
"1918","27804115","10.1002/14651858.CD009876.pub3","https://doi.org/10.1002/14651858.CD009876.pub3","2016","Eradication therapy for Burkholderia cepacia complex in people with cystic fibrosis."
"1919","27802359","10.1002/14651858.CD011971.pub2","https://doi.org/10.1002/14651858.CD011971.pub2","2016","Antihypertensive withdrawal for the prevention of cognitive decline."
"1920","27801522","10.1002/14651858.CD006683.pub3","https://doi.org/10.1002/14651858.CD006683.pub3","2016","Prophylactic non-steroidal anti-inflammatory drugs for the prevention of macular oedema after cataract surgery."
"1921","27801521","10.1002/14651858.CD012421","https://doi.org/10.1002/14651858.CD012421","2016","Surgical options for lumbar spinal stenosis."
"1922","27801499","10.1002/14651858.CD012163.pub2","https://doi.org/10.1002/14651858.CD012163.pub2","2016","Six-month therapy for abdominal tuberculosis."
"1923","27797404","10.1002/14651858.CD005134.pub3","https://doi.org/10.1002/14651858.CD005134.pub3","2016","Pentasaccharides for the prevention of venous thromboembolism."
"1924","27797129","10.1002/14651858.CD012055.pub2","https://doi.org/10.1002/14651858.CD012055.pub2","2016","Alternative agents to prophylactic platelet transfusion for preventing bleeding in people with thrombocytopenia due to chronic bone marrow failure: a meta-analysis and systematic review."
"1925","27797116","10.1002/14651858.CD010683.pub3","https://doi.org/10.1002/14651858.CD010683.pub3","2016","Methods to decrease blood loss during liver resection: a network meta-analysis."
"1926","27792244","10.1002/14651858.CD011248.pub2","https://doi.org/10.1002/14651858.CD011248.pub2","2016","Breastfeeding for procedural pain in infants beyond the neonatal period."
"1927","27788565","10.1002/14651858.CD010112.pub2","https://doi.org/10.1002/14651858.CD010112.pub2","2016","Polyunsaturated fatty acid supplementation in infancy for the prevention of allergy."
"1928","27783843","10.1002/14651858.CD000545.pub5","https://doi.org/10.1002/14651858.CD000545.pub5","2016","Azathioprine or 6-mercaptopurine for induction of remission in Crohn's disease."
"1929","27782297","10.1002/14651858.CD004314.pub3","https://doi.org/10.1002/14651858.CD004314.pub3","2016","Botulinum toxin type A versus botulinum toxin type B for cervical dystonia."
"1930","27780315","10.1002/14651858.CD010526.pub2","https://doi.org/10.1002/14651858.CD010526.pub2","2016","Dental cavity liners for Class I and Class II resin-based composite restorations."
"1931","27779317","10.1002/14651858.CD004485.pub4","https://doi.org/10.1002/14651858.CD004485.pub4","2016","Adhesives for fixed orthodontic bands."
"1932","27778318","10.1002/14651858.CD008367.pub3","https://doi.org/10.1002/14651858.CD008367.pub3","2016","Oral hygiene care for critically ill patients to prevent ventilator-associated pneumonia."
"1933","27775812","10.1002/14651858.CD001446.pub5","https://doi.org/10.1002/14651858.CD001446.pub5","2016","Corticosteroids for Guillain-Barré syndrome."
"1934","27764898","10.1002/14651858.CD010583.pub3","https://doi.org/10.1002/14651858.CD010583.pub3","2016","Prophylactic abdominal drainage for pancreatic surgery."
"1935","27764523","10.1002/14651858.CD007354.pub3","https://doi.org/10.1002/14651858.CD007354.pub3","2016","Benzodiazepines for the relief of breathlessness in advanced malignant and non-malignant diseases in adults."
"1936","27763732","10.1002/14651858.CD004267.pub4","https://doi.org/10.1002/14651858.CD004267.pub4","2016","Antibiotics for ventilator-associated pneumonia."
"1937","27763691","10.1002/14651858.CD009682.pub2","https://doi.org/10.1002/14651858.CD009682.pub2","2016","Pregabalin for essential tremor."
"1938","27760454","10.1002/14651858.CD005088.pub4","https://doi.org/10.1002/14651858.CD005088.pub4","2016","Bisphosphonate therapy for osteogenesis imperfecta."
"1939","27760282","10.1002/14651858.CD007821.pub3","https://doi.org/10.1002/14651858.CD007821.pub3","2016","Heated insufflation with or without humidification for laparoscopic abdominal surgery."
"1940","27759881","10.1002/14651858.CD005511.pub3","https://doi.org/10.1002/14651858.CD005511.pub3","2016","Endodontic procedures for retreatment of periapical lesions."
"1941","27756113","10.1002/14651858.CD005252.pub4","https://doi.org/10.1002/14651858.CD005252.pub4","2016","Avoidance of bottles during the establishment of breast feeds in preterm infants."
"1942","27755648","10.1002/14651858.CD007272.pub2","https://doi.org/10.1002/14651858.CD007272.pub2","2016","Anaesthetic interventions for prevention of awareness during surgery."
"1943","27755646","10.1002/14651858.CD011579.pub2","https://doi.org/10.1002/14651858.CD011579.pub2","2016","Hydroxyurea for reducing blood transfusion in non-transfusion dependent beta thalassaemias."
"1944","27749986","10.1002/14651858.CD012151.pub2","https://doi.org/10.1002/14651858.CD012151.pub2","2016","Insulin secretagogues for prevention or delay of type 2 diabetes mellitus and its associated complications in persons at increased risk for the development of type 2 diabetes mellitus."
"1945","27748955","10.1002/14651858.CD009612.pub2","https://doi.org/10.1002/14651858.CD009612.pub2","2016","Nasal decongestants in monotherapy for the common cold."
"1946","27748506","10.1002/14651858.CD011999.pub2","https://doi.org/10.1002/14651858.CD011999.pub2","2016","Bed rest for pressure ulcer healing in wheelchair users."
"1947","27748505","10.1002/14651858.CD004483.pub3","https://doi.org/10.1002/14651858.CD004483.pub3","2016","WITHDRAWN: Dental fillings for the treatment of caries in the primary dentition."
"1948","27748503","10.1002/14651858.CD009419.pub3","https://doi.org/10.1002/14651858.CD009419.pub3","2016","Neuromuscular electrical stimulation for muscle weakness in adults with advanced disease."
"1949","27747876","10.1002/14651858.CD011562.pub2","https://doi.org/10.1002/14651858.CD011562.pub2","2016","Chewing gum for enhancing early recovery of bowel function after caesarean section."
"1950","27744650","10.1002/14651858.CD006047.pub5","https://doi.org/10.1002/14651858.CD006047.pub5","2016","Household interventions for preventing domestic lead exposure in children."
"1951","27743405","10.1002/14651858.CD012382","https://doi.org/10.1002/14651858.CD012382","2016","Non-steroidal anti-inflammatory drugs for sciatica."
"1952","27739074","10.1002/14651858.CD001001.pub3","https://doi.org/10.1002/14651858.CD001001.pub3","2016","Lung volume reduction surgery for diffuse emphysema."
"1953","27737513","10.1002/14651858.CD006380.pub3","https://doi.org/10.1002/14651858.CD006380.pub3","2016","Pharmacologic interventions for treating phantom limb pain."
"1954","27737492","10.1002/14651858.CD005344.pub4","https://doi.org/10.1002/14651858.CD005344.pub4","2016","Laparoscopy versus laparotomy for FIGO stage I ovarian cancer."
"1955","27737490","10.1002/14651858.CD010922.pub2","https://doi.org/10.1002/14651858.CD010922.pub2","2016","Hyperbaric oxygen therapy for people with autism spectrum disorder (ASD)."
"1956","27734465","10.1002/14651858.CD005231.pub3","https://doi.org/10.1002/14651858.CD005231.pub3","2016","Interventions to reduce harm from continued tobacco use."
"1957","27733017","10.1002/14651858.CD008536.pub3","https://doi.org/10.1002/14651858.CD008536.pub3","2016","Short-term and long-term effects of tibolone in postmenopausal women."
"1958","27732740","10.1002/14651858.CD012029.pub2","https://doi.org/10.1002/14651858.CD012029.pub2","2016","Bifeprunox versus placebo for schizophrenia."
"1959","27732736","10.1002/14651858.CD010873.pub3","https://doi.org/10.1002/14651858.CD010873.pub3","2016","WITHDRAWN: Transcutaneous electrical stimulation (TES) for treatment of constipation in children."
"1960","27731904","10.1002/14651858.CD007535.pub3","https://doi.org/10.1002/14651858.CD007535.pub3","2016","Chinese herbal medicine for subfertile women with polycystic ovarian syndrome."
"1961","27731885","10.1002/14651858.CD002042.pub4","https://doi.org/10.1002/14651858.CD002042.pub4","2016","Transfusion thresholds and other strategies for guiding allogeneic red blood cell transfusion."
"1962","27731501","10.1002/14651858.CD006623.pub3","https://doi.org/10.1002/14651858.CD006623.pub3","2016","Deliberate hypotension with propofol under anaesthesia for functional endoscopic sinus surgery (FESS)."
"1963","27730622","10.1002/14651858.CD011170.pub2","https://doi.org/10.1002/14651858.CD011170.pub2","2016","Psychological therapies versus pharmacological interventions for panic disorder with or without agoraphobia in adults."
"1964","27727452","10.1002/14651858.CD011108.pub2","https://doi.org/10.1002/14651858.CD011108.pub2","2016","Hydromorphone for cancer pain."
"1965","27727451","10.1002/14651858.CD002142.pub4","https://doi.org/10.1002/14651858.CD002142.pub4","2016","Postoperative radiotherapy for non-small cell lung cancer."
"1966","27727432","10.1002/14651858.CD011286.pub2","https://doi.org/10.1002/14651858.CD011286.pub2","2016","S-adenosyl methionine (SAMe) for depression in adults."
"1967","27727431","10.1002/14651858.CD011605.pub2","https://doi.org/10.1002/14651858.CD011605.pub2","2016","Fentanyl for neuropathic pain in adults."
"1968","27727430","10.1002/14651858.CD000564.pub2","https://doi.org/10.1002/14651858.CD000564.pub2","2016","WITHDRAWN: Day care for pre-school children."
"1969","27726125","10.1002/14651858.CD003594.pub5","https://doi.org/10.1002/14651858.CD003594.pub5","2016","Interventions for idiopathic steroid-resistant nephrotic syndrome in children."
"1970","27726123","10.1002/14651858.CD012371","https://doi.org/10.1002/14651858.CD012371","2016","Psychological therapies for children and adolescents exposed to trauma."
"1971","27726122","10.1002/14651858.CD010825.pub2","https://doi.org/10.1002/14651858.CD010825.pub2","2016","Time-limited home-care reablement services for maintaining and improving the functional independence of older adults."
"1972","27716943","10.1002/14651858.CD011219.pub3","https://doi.org/10.1002/14651858.CD011219.pub3","2016","Paracetamol (acetaminophen) for prevention or treatment of pain in newborns."
"1973","27711980","10.1002/14651858.CD011175.pub2","https://doi.org/10.1002/14651858.CD011175.pub2","2016","Interventions for patients and caregivers to improve knowledge of sickle cell disease and recognition of its related complications."
"1974","27711973","10.1002/14651858.CD010362.pub2","https://doi.org/10.1002/14651858.CD010362.pub2","2016","Pharmacological interventions other than botulinum toxin for spasticity after stroke."
"1975","27706804","10.1002/14651858.CD001347.pub2","https://doi.org/10.1002/14651858.CD001347.pub2","2016","Bisphosphonates for steroid-induced osteoporosis."
"1976","27701753","10.1002/14651858.CD009622.pub4","https://doi.org/10.1002/14651858.CD009622.pub4","2016","Gamma aminobutyric acid (GABA) receptor agonists for acute stroke."
"1977","27701752","10.1002/14651858.CD002827.pub4","https://doi.org/10.1002/14651858.CD002827.pub4","2016","Immunotherapy for IgM anti-myelin-associated glycoprotein paraprotein-associated peripheral neuropathies."
"1978","27701747","10.1002/14651858.CD005520.pub3","https://doi.org/10.1002/14651858.CD005520.pub3","2016","Oral appliances and functional orthopaedic appliances for obstructive sleep apnoea in children."
"1979","27699783","10.1002/14651858.CD011812.pub2","https://doi.org/10.1002/14651858.CD011812.pub2","2016","Factors that impact on the use of mechanical ventilation weaning protocols in critically ill adults and children: a qualitative evidence-synthesis."
"1980","27699765","10.1002/14651858.CD001071.pub3","https://doi.org/10.1002/14651858.CD001071.pub3","2016","Non-nutritive sucking for increasing physiologic stability and nutrition in preterm infants."
"1981","27699761","10.1002/14651858.CD011779.pub2","https://doi.org/10.1002/14651858.CD011779.pub2","2016","Strategies to improve the implementation of healthy eating, physical activity and obesity prevention policies, practices or programmes within childcare services."
"1982","27699760","10.1002/14651858.CD010613.pub2","https://doi.org/10.1002/14651858.CD010613.pub2","2016","Intensity of continuous renal replacement therapy for acute kidney injury."
"1983","27696372","10.1002/14651858.CD011701.pub2","https://doi.org/10.1002/14651858.CD011701.pub2","2016","Antibiotic treatment for the sexual partners of women with bacterial vaginosis."
"1984","27696355","10.1002/14651858.CD012376","https://doi.org/10.1002/14651858.CD012376","2016","Surgery for women with apical vaginal prolapse."
"1985","27746701","10.1002/14651858.CD008737.pub2","https://doi.org/10.1002/14651858.CD008737.pub2","2016","Regional versus general anaesthesia for improved cognitive function after procedures other than cardiac surgery or neurosurgery in adult and paediatric patients."
"1986","27713668","10.1002/14651858.CD012349","https://doi.org/10.1002/14651858.CD012349","2016","Interventions for improving adherence to iron chelation therapy in people with sickle cell disease or thalassaemia."
"1987","27696349","10.1002/14651858.ED000117","https://doi.org/10.1002/14651858.ED000117","2016","Introducing Cochrane Global Ageing: towards a new era of evidence."
"1988","27689965","10.1002/14651858.CD010403.pub2","https://doi.org/10.1002/14651858.CD010403.pub2","2016","Maxillary distraction osteogenesis versus orthognathic surgery for cleft lip and palate patients."
"1989","27689868","10.1002/14651858.CD010535.pub2","https://doi.org/10.1002/14651858.CD010535.pub2","2016","Oral health educational interventions for nursing home staff and residents."
"1990","27689801","10.1002/14651858.CD011862.pub2","https://doi.org/10.1002/14651858.CD011862.pub2","2016","Antecolic versus retrocolic reconstruction after partial pancreaticoduodenectomy."
"1991","27689716","10.1002/14651858.CD005252.pub3","https://doi.org/10.1002/14651858.CD005252.pub3","2016","Avoidance of bottles during the establishment of breast feeds in preterm infants."
"1992","27687114","10.1002/14651858.CD012067.pub2","https://doi.org/10.1002/14651858.CD012067.pub2","2016","Non-invasive positive pressure ventilation for acute asthma in children."
"1993","27684560","10.1002/14651858.CD006170.pub5","https://doi.org/10.1002/14651858.CD006170.pub5","2016","Methods of milk expression for lactating women."
"1994","27684492","10.1002/14651858.CD011790.pub2","https://doi.org/10.1002/14651858.CD011790.pub2","2016","Pregabalin for pain in fibromyalgia in adults."
"1995","27684386","10.1002/14651858.CD002142.pub3","https://doi.org/10.1002/14651858.CD002142.pub3","2016","Postoperative radiotherapy for non-small cell lung cancer."
"1996","27684277","10.1002/14651858.CD011866.pub2","https://doi.org/10.1002/14651858.CD011866.pub2","2016","Psychosocial interventions for psychostimulant misuse."
"1997","27681657","10.1002/14651858.CD003715.pub3","https://doi.org/10.1002/14651858.CD003715.pub3","2016","Oral 5-aminosalicylic acid for maintenance of medically-induced remission in Crohn's disease."
"1998","27681486","10.1002/14651858.CD007480.pub3","https://doi.org/10.1002/14651858.CD007480.pub3","2016","Vitamin A supplementation for the prevention of morbidity and mortality in infants one to six months of age."
"1999","27681359","10.1002/14651858.ED000116","https://doi.org/10.1002/14651858.ED000116","2016","The end of the wormwars?"
"2000","27678554","10.1002/14651858.CD009398.pub3","https://doi.org/10.1002/14651858.CD009398.pub3","2016","Polyunsaturated fatty acids (PUFAs) for children with specific learning disorders."
"2001","27673478","10.1002/14651858.CD009067.pub3","https://doi.org/10.1002/14651858.CD009067.pub3","2016","Baby-led compared with scheduled (or mixed) breastfeeding for successful breastfeeding."
"2002","27673392","10.1002/14651858.CD003733.pub4","https://doi.org/10.1002/14651858.CD003733.pub4","2016","Inhaled bronchodilators for acute chest syndrome in people with sickle cell disease."
"2003","27670244","10.1002/14651858.CD007380.pub4","https://doi.org/10.1002/14651858.CD007380.pub4","2016","Psychostimulant drugs for cocaine dependence."
"2004","27670126","10.1002/14651858.CD007917.pub2","https://doi.org/10.1002/14651858.CD007917.pub2","2016","Light therapies for acne."
"2005","27669661","10.1002/14651858.CD009219.pub4","https://doi.org/10.1002/14651858.CD009219.pub4","2016","Medical interventions for the prevention of platinum-induced hearing loss in children with cancer."
"2006","27668891","10.1002/14651858.CD009641.pub3","https://doi.org/10.1002/14651858.CD009641.pub3","2016","Interventions to encourage uptake of cancer screening for people with severe mental illness."
"2007","27666123","10.1002/14651858.CD010229.pub2","https://doi.org/10.1002/14651858.CD010229.pub2","2016","Lasers for caries removal in deciduous and permanent teeth."
"2008","27660553","10.1002/14651858.CD012342","https://doi.org/10.1002/14651858.CD012342","2016","Comparison of a therapeutic-only versus prophylactic platelet transfusion policy for people with congenital or acquired bone marrow failure disorders."
"2009","27654994","10.1002/14651858.CD012232.pub2","https://doi.org/10.1002/14651858.CD012232.pub2","2016","Single fixed-dose oral dexketoprofen plus tramadol for acute postoperative pain in adults."
"2010","27654948","10.1002/14651858.CD012190.pub2","https://doi.org/10.1002/14651858.CD012190.pub2","2016","Ketoprofen for episodic tension-type headache in adults."
"2011","27654832","10.1002/14651858.CD008865.pub4","https://doi.org/10.1002/14651858.CD008865.pub4","2016","Pneumococcal vaccines for cystic fibrosis."
"2012","27650122","10.1002/14651858.CD005001.pub3","https://doi.org/10.1002/14651858.CD005001.pub3","2016","Exercise for women receiving adjuvant therapy for breast cancer."
"2013","27649894","10.1002/14651858.CD011818.pub2","https://doi.org/10.1002/14651858.CD011818.pub2","2016","Cognitive behavioural therapy (CBT) for adults and adolescents with asthma."
"2014","27648956","10.1002/14651858.CD002306.pub2","https://doi.org/10.1002/14651858.CD002306.pub2","2016","WITHDRAWN: Risperidone versus other atypical antipsychotic medication for schizophrenia."
"2015","27648846","10.1002/14651858.CD009858.pub2","https://doi.org/10.1002/14651858.CD009858.pub2","2016","Rubber dam isolation for restorative treatment in dental patients."
"2016","27647489","10.1002/14651858.CD011756.pub2","https://doi.org/10.1002/14651858.CD011756.pub2","2016","Plasma transfusions prior to insertion of central lines for people with abnormal coagulation."
"2017","27644167","10.1002/14651858.CD009720.pub2","https://doi.org/10.1002/14651858.CD009720.pub2","2016","Oral stimulation for promoting oral feeding in preterm infants."
"2018","27644166","10.1002/14651858.CD007851.pub3","https://doi.org/10.1002/14651858.CD007851.pub3","2016","Intravenous alpha-1 antitrypsin augmentation therapy for treating patients with alpha-1 antitrypsin deficiency and lung disease."
"2019","27643712","10.1002/14651858.CD006883.pub3","https://doi.org/10.1002/14651858.CD006883.pub3","2016","Antifibrinolytic agents for reducing blood loss in scoliosis surgery in children."
"2020","27641718","10.1002/14651858.CD009936.pub2","https://doi.org/10.1002/14651858.CD009936.pub2","2016","Local versus general anaesthesia for adults undergoing pars plana vitrectomy surgery."
"2021","27640062","10.1002/14651858.CD006992.pub2","https://doi.org/10.1002/14651858.CD006992.pub2","2016","Insulin monotherapy compared with the addition of oral glucose-lowering agents to insulin for people with type 2 diabetes already on insulin therapy and inadequate glycaemic control."
"2022","27633834","10.1002/14651858.CD010166.pub2","https://doi.org/10.1002/14651858.CD010166.pub2","2016","Population-level interventions in government jurisdictions for dietary sodium reduction."
"2023","27631535","10.1002/14651858.CD009999.pub2","https://doi.org/10.1002/14651858.CD009999.pub2","2016","Pain-relieving agents for infantile colic."
"2024","27631326","10.1002/14651858.CD011515.pub2","https://doi.org/10.1002/14651858.CD011515.pub2","2016","Diagnostic accuracy of different imaging modalities following computed tomography (CT) scanning for assessing the resectability with curative intent in pancreatic and periampullary cancer."
"2025","27629776","10.1002/14651858.CD003333.pub3","https://doi.org/10.1002/14651858.CD003333.pub3","2016","Antiplatelet versus anticoagulation treatment for patients with heart failure in sinus rhythm."
"2026","27629557","10.1002/14651858.CD008036.pub4","https://doi.org/10.1002/14651858.CD008036.pub4","2016","Singing as an adjunct therapy for children and adults with cystic fibrosis."
"2027","27629425","10.1002/14651858.CD005143.pub3","https://doi.org/10.1002/14651858.CD005143.pub3","2016","Hyperbaric versus isobaric bupivacaine for spinal anaesthesia for caesarean section."
"2028","27629283","10.1002/14651858.CD009837.pub2","https://doi.org/10.1002/14651858.CD009837.pub2","2016","Community-based population-level interventions for promoting child oral health."
"2029","27627458","10.1002/14651858.CD011364.pub2","https://doi.org/10.1002/14651858.CD011364.pub2","2016","Ultrasound-guided arterial cannulation for paediatrics."
"2030","27624857","10.1002/14651858.CD004002.pub3","https://doi.org/10.1002/14651858.CD004002.pub3","2016","Compression stockings for preventing deep vein thrombosis in airline passengers."
"2031","27623758","10.1002/14651858.CD010680.pub2","https://doi.org/10.1002/14651858.CD010680.pub2","2016","Ankle brachial index for the diagnosis of lower limb peripheral arterial disease."
"2032","27623210","10.1002/14651858.CD010866.pub2","https://doi.org/10.1002/14651858.CD010866.pub2","2016","Screening for genital chlamydia infection."
"2033","27622384","10.1002/14651858.CD010216.pub3","https://doi.org/10.1002/14651858.CD010216.pub3","2016","Electronic cigarettes for smoking cessation."
"2034","27618521","10.1002/14651858.CD011567.pub2","https://doi.org/10.1002/14651858.CD011567.pub2","2016","Antidepressants and benzodiazepines for panic disorder in adults."
"2035","27616189","10.1002/14651858.CD003587.pub3","https://doi.org/10.1002/14651858.CD003587.pub3","2016","Fast-track cardiac care for adult cardiac surgical patients."
"2036","27616040","10.1002/14651858.ED000115","https://doi.org/10.1002/14651858.ED000115","2016","Tailoring asthma therapies using FeNO: can a new objective measure help more people to gain control and reduce over-treatment?"
"2037","27614728","10.1002/14651858.CD004406.pub4","https://doi.org/10.1002/14651858.CD004406.pub4","2016","Different antibiotic treatments for group A streptococcal pharyngitis."
"2038","27611234","10.1002/14651858.CD010467.pub2","https://doi.org/10.1002/14651858.CD010467.pub2","2016","Intravenous versus inhalational techniques for rapid emergence from anaesthesia in patients undergoing brain tumour surgery."
"2039","27611108","10.1002/14651858.CD011401.pub2","https://doi.org/10.1002/14651858.CD011401.pub2","2016","Immediate versus delayed treatment for recently symptomatic carotid artery stenosis."
"2040","27610945","10.1002/14651858.CD012050.pub2","https://doi.org/10.1002/14651858.CD012050.pub2","2016","Statin withdrawal in people with dementia."
"2041","27610712","10.1002/14651858.CD006390.pub2","https://doi.org/10.1002/14651858.CD006390.pub2","2016","Non-steroid anti-inflammatory drugs for biliary colic."
"2042","27609183","10.1002/14651858.CD006727.pub3","https://doi.org/10.1002/14651858.CD006727.pub3","2016","Continuation and maintenance treatments for depression in older people."
"2043","27609030","10.1002/14651858.CD009639.pub3","https://doi.org/10.1002/14651858.CD009639.pub3","2016","HIV prevention advice for people with serious mental illness."
"2044","27606629","10.1002/14651858.CD008802.pub3","https://doi.org/10.1002/14651858.CD008802.pub3","2016","Oral health education (advice and training) for people with serious mental illness."
"2045","27605387","10.1002/14651858.CD010705.pub3","https://doi.org/10.1002/14651858.CD010705.pub3","2016","GenoType® MTBDRsl assay for resistance to second-line anti-tuberculosis drugs."
"2046","27602537","10.1002/14651858.CD012048.pub2","https://doi.org/10.1002/14651858.CD012048.pub2","2016","Dietary supplementation with myo-inositol in women during pregnancy for treating gestational diabetes."
"2047","27600864","10.1002/14651858.CD005258.pub3","https://doi.org/10.1002/14651858.CD005258.pub3","2016","Combined intermittent pneumatic leg compression and pharmacological prophylaxis for prevention of venous thromboembolism."
"2048","27595791","10.1002/14651858.MR000007.pub3","https://doi.org/10.1002/14651858.MR000007.pub3","2016","Individual participant data meta-analyses compared with meta-analyses based on aggregate data."
"2049","27595415","10.1002/14651858.CD011511.pub2","https://doi.org/10.1002/14651858.CD011511.pub2","2016","Vitamin D for the management of asthma."
"2050","27595295","10.1002/14651858.ED000114","https://doi.org/10.1002/14651858.ED000114","2016","Avoiding or stopping steroids in kidney transplant recipients: sounds good but does it work?"
"2051","27594276","10.1002/14651858.CD009571.pub2","https://doi.org/10.1002/14651858.CD009571.pub2","2016","Statins for aortic valve stenosis."
"2052","27591453","10.1002/14651858.CD003384.pub3","https://doi.org/10.1002/14651858.CD003384.pub3","2016","Topiramate for acute affective episodes in bipolar disorder in adults."
"2053","27590275","10.1002/14651858.CD010675.pub2","https://doi.org/10.1002/14651858.CD010675.pub2","2016","Surgical interventions (microfracture, drilling, mosaicplasty, and allograft transplantation) for treating isolated cartilage defects of the knee in adults."
"2054","27589694","10.1002/14651858.CD003842.pub5","https://doi.org/10.1002/14651858.CD003842.pub5","2016","Single, double or multiple-injection techniques for non-ultrasound guided axillary brachial plexus block in adults undergoing surgery of the lower arm."
"2055","27583824","10.1002/14651858.CD007491.pub2","https://doi.org/10.1002/14651858.CD007491.pub2","2016","Admission avoidance hospital at home."
"2056","27582394","10.1002/14651858.CD006682.pub5","https://doi.org/10.1002/14651858.CD006682.pub5","2016","Duration of intravenous antibiotic therapy in people with cystic fibrosis."
"2057","27582266","10.1002/14651858.CD012329","https://doi.org/10.1002/14651858.CD012329","2016","Oxycodone for pain in fibromyalgia in adults."
"2058","27582089","10.1002/14651858.CD010758.pub2","https://doi.org/10.1002/14651858.CD010758.pub2","2016","Vilanterol and fluticasone furoate for asthma."
"2059","27581996","10.1002/14651858.CD012091.pub2","https://doi.org/10.1002/14651858.CD012091.pub2","2016","Six months therapy for tuberculous meningitis."
"2060","27581995","10.1002/14651858.CD002766.pub6","https://doi.org/10.1002/14651858.CD002766.pub6","2016","WITHDRAWN: Therapeutic touch for healing acute wounds."
"2061","27581994","10.1002/14651858.CD002293.pub3","https://doi.org/10.1002/14651858.CD002293.pub3","2016","Cognitive rehabilitation for memory deficits after stroke."
"2062","27581993","10.1002/14651858.CD000456.pub5","https://doi.org/10.1002/14651858.CD000456.pub5","2016","Synchronized mechanical ventilation for respiratory support in newborn infants."
"2063","27580628","10.1002/14651858.CD011440.pub2","https://doi.org/10.1002/14651858.CD011440.pub2","2016","Exhaled nitric oxide levels to guide treatment for adults with asthma."
